29629	99614
67680	16604
85233	5789
19472	65180
66021	55122
67738	36001
63138	94591
22884	96806
37788	68696
11316	35366
88342	33175
25222	57096
8562	62829
94550	87379
99381	76887
91162	67465
22996	89814
5103	34020
74955	66337
66219	39251
73366	24095
82840	31733
14304	1432
42534	95455
72152	29962
22920	57022
1794	90983
65621	63957
96096	64458
41937	32322
89835	37236
88996	89456
97125	87014
47980	95222
81149	42030
82969	77563
78141	81554
88358	64553
11151	35827
61430	74650
82395	24101
11249	19182
19007	69385
46323	9601
32280	86113
97624	55172
43123	23211
53429	46946
80553	28628
87523	3753
3885	70268
79924	66016
14060	188
2389	92286
66440	94995
72968	24997
91503	5681
39227	60375
46804	58341
90639	24964
81943	87558
96373	65841
74486	50295
36859	65704
71645	9369
95626	51924
91557	24677
78553	27977
33062	23354
80484	33433
13906	2977
81773	27887
32376	32472
86364	40125
40685	73530
1496	44016
59520	58155
81458	73913
81454	50556
12350	8146
12848	48923
95652	41478
29487	51343
63974	12220
31218	88787
14810	12427
8404	27276
41615	46548
88709	9549
39306	77510
77524	24416
42851	51326
60553	76760
59192	14970
28822	9811
54705	78361
30801	89224
39395	16703
29900	88346
12360	88495
7421	61175
79307	21451
15365	10433
94037	33922
66506	79930
84302	672
56815	13190
91996	74868
17640	37136
58466	72404
63769	89259
58474	48196
56438	84173
83691	51495
55356	35563
63221	99033
60461	52969
93952	46639
21032	50073
82081	66057
2564	7185
96247	38814
42970	29910
49416	7727
19882	80685
67970	44832
66885	4482
63388	85545
32908	35665
82980	26849
8005	55084
99920	81077
65084	32774
8942	93441
82340	39071
19000	29507
18213	74697
52808	73725
14018	32055
92775	31099
33076	14980
43436	10198
78335	98506
17084	26983
65577	52524
25783	31701
2677	28259
53371	71889
22713	45036
52460	21911
59918	47997
29773	42870
74285	7312
84154	36378
18863	52792
92659	54332
60436	69662
77642	52814
11344	42493
52828	27691
75834	38450
90383	18912
68967	98158
63360	78120
22439	9851
8616	96112
44955	79513
88123	52135
77992	86641
14938	11364
99488	51617
21246	73642
9587	47231
90939	78805
56361	69243
72899	13151
92221	91669
38579	34221
79496	60813
74421	2084
42741	14690
10093	77346
94129	36038
26807	40784
40214	12118
74309	12380
46865	66237
12807	40599
95531	49091
8465	33329
47021	34430
45840	45136
18116	19662
57385	8321
68174	34192
36671	69349
40081	89941
77409	59795
81723	21879
65560	33408
96644	66734
56524	67439
91131	36615
1607	95186
93792	73777
96468	79752
46496	31566
41823	13068
3165	20298
24072	53078
63090	38058
5888	51446
81488	98022
15023	61178
44736	11486
85277	37447
81031	37761
27912	57388
14236	35569
58069	43303
85096	81781
44551	2760
48477	22336
86276	66742
67579	90986
45016	72942
91450	85485
42569	30265
2031	78335
1329	84730
66977	85994
92335	9545
43562	62170
11754	31973
63475	63454
511	95145
15613	11605
37715	63158
7101	45648
1665	66962
10340	92353
20255	69062
14806	90002
29372	45084
7310	10163
34745	65425
43921	70201
97372	7658
24750	55303
78389	94700
41826	65091
77789	84002
64046	30684
18020	68850
81666	36066
703	98291
6427	94716
40934	47663
78035	97716
59710	31021
5273	40547
49069	30441
31090	92126
62001	37802
32193	4656
38990	80134
42434	68247
54615	64019
18562	40956
21252	78745
28067	56945
65558	86914
8902	37696
26539	59061
39770	60744
73617	4381
75116	33985
41643	5158
58352	44469
22130	45463
71174	42740
7448	16851
36094	6045
72611	45348
69094	84141
83204	77038
26194	92872
56420	84513
69736	25574
39275	84417
13314	135
18973	32868
74859	49005
91597	49969
94032	76053
94629	84698
73141	81606
63004	24229
10992	42445
1085	3797
26413	97398
1582	72063
26039	51447
76988	19982
7294	74786
3596	41104
18935	10526
11019	80255
28103	82487
57219	66141
7470	62718
65033	74520
40807	14182
9427	26873
29683	19152
45481	68242
58651	99802
48287	6947
55861	97752
8260	32056
40181	86403
31056	3246
74273	2197
50297	92757
60315	82660
50176	96401
35122	23236
27927	30183
40549	90163
11271	42204
84354	607
18134	56306
70713	22102
41091	77622
39680	45585
87303	28716
54853	49033
94644	88798
56742	83165
19458	37726
19170	58634
48329	96838
625	51756
92666	41657
1831	74462
84003	16331
56760	90797
79647	823
45875	92591
88630	36885
23369	44163
16954	93652
95566	68151
98030	15936
74744	25215
15820	18150
90805	36738
10832	82130
35188	83750
40771	72033
56339	77895
18795	98824
94380	15825
95361	77233
5062	55009
57026	18293
38092	38635
41863	81745
7479	38649
23711	3217
23441	88101
38928	67417
29668	85667
50734	60203
3945	17036
71248	94912
61082	73391
18246	28963
82474	84444
82022	52139
90367	63282
56235	67367
21105	58992
52930	8625
63723	96576
34833	31387
10566	28105
94693	21651
84985	42215
66165	8155
11016	70622
93866	99810
25297	39512
25291	8099
77969	91876
24576	69073
73550	95864
56437	55460
79717	53516
98280	14343
80198	34623
27650	70572
30544	58388
29324	2282
81968	56731
79460	72032
60827	75992
89196	6783
63928	82348
77915	33610
18702	93543
84994	3625
83927	53153
41164	11311
37856	78440
68195	84527
8618	79403
30696	95955
72616	84324
96806	6464
2649	36910
30042	98380
10549	48355
39583	90461
31908	6342
18616	88237
40244	31705
45010	85044
60674	64193
50176	53121
297	19064
15377	76884
91335	93071
99797	10778
81751	6195
42748	44098
6358	59630
74193	72495
95838	95132
14961	3864
8705	74964
95301	93160
44	96175
22517	99490
61564	29467
31734	81198
82609	56284
83870	84901
88539	1629
31139	88483
10069	81683
73989	15700
97950	5011
32954	78443
20510	76150
4379	26476
85031	95855
29951	29748
92370	68443
2982	88069
89290	22327
47311	13426
938	95666
13347	92261
89798	39632
20139	63419
64651	58489
93783	69881
24278	27457
37505	79185
35937	99845
2892	106
57550	5631
20321	30648
70046	84410
11322	68799
59885	73607
65152	54271
89023	62001
52708	69696
19790	20087
90194	18894
82304	90130
92344	23742
40979	89188
68919	58029
99169	64772
31112	28918
29222	14090
19332	4872
33143	77564
16862	42388
8372	77190
50337	82436
53404	66298
72334	51367
16987	62257
72619	29791
17849	82344
43339	77900
93554	79442
49658	13743
95759	41784
42732	30919
47034	33761
15928	5673
7486	38114
98535	55460
39919	1105
79545	38274
16619	79243
83171	40794
66777	24753
19445	96019
1559	68901
29453	93787
14225	50226
77436	26384
4905	74358
45232	34902
56389	77411
16134	53876
91168	18427
89128	70061
79359	1252
51707	36458
88977	23843
87141	53982
89325	20473
48642	50405
14921	36597
64188	54395
71879	77996
61180	8523
43976	23704
51546	36125
61608	84008
9549	62174
99076	96195
97848	86323
82973	29009
43869	91566
87525	92213
15259	46531
38829	85655
721	29842
79714	34595
70547	78334
35639	61994
48986	59710
65433	9817
17004	99416
26351	97814
3042	93
61410	34061
89875	80878
92059	99085
93972	44703
17280	88831
22541	94058
31719	92646
57401	65173
37596	57140
8650	35683
35071	13692
2913	74662
10004	50141
75014	75063
87001	18778
15740	31667
86426	49778
98936	83165
80920	64532
51169	43362
16929	79196
62301	5692
83123	35554
63212	60451
30067	52982
4246	89388
14161	82543
72848	67683
52984	55639
25804	53398
76458	65754
59009	36662
23159	41325
80793	48508
12396	50416
15808	65740
56951	75475
79574	85611
74039	18584
61579	56235
1146	11492
79389	84707
69762	95693
33293	98442
14181	69541
20769	78874
78143	40159
5324	18243
15616	38581
25936	73662
83030	82684
78445	26609
1211	34889
80223	5968
87252	82341
21694	80302
43591	85369
96241	36505
76648	29590
55862	44987
12710	71052
5237	16773
34631	56527
93191	75309
85333	14936
39207	40818
92828	82481
30534	65085
26628	13632
67960	57620
11573	45907
76216	6103
94675	41761
58281	19329
97916	85302
46072	67805
63988	14924
11078	53662
64276	26975
15819	44016
64476	85404
98484	40837
10560	75414
4820	1147
61258	63552
79237	24084
62704	88927
71184	59704
40493	18542
4227	18647
95702	81366
3441	31468
97317	7777
46717	44815
86361	72751
32464	64851
15342	78675
63149	56713
99366	27486
35561	83561
64436	83005
17376	23012
67788	68827
83455	19145
55462	67492
99766	55876
53141	71904
52668	38355
64595	40576
91032	30184
65863	50114
57918	71497
20878	89691
359	2275
34818	55048
1733	79116
50227	14720
49742	1534
97354	71712
81174	55802
19162	82868
81211	39253
71838	70226
19664	96597
90632	50411
42845	89993
59047	51512
96447	29840
54781	42951
70227	3570
95069	97778
69153	34013
26387	20518
87571	94014
84530	16175
2981	81179
24764	74073
95019	96774
33044	76964
30847	78136
63787	65053
11866	35560
59336	65577
9462	77867
61901	78021
5973	45096
68544	61686
24221	78316
14758	27192
88870	79485
48176	23770
53389	4841
18791	74016
10515	47901
40599	3643
87806	2728
12161	98418
17127	23715
54334	80558
43349	20680
33257	41862
88634	4954
71396	91062
62377	91983
70377	43711
73116	40484
29096	72546
86482	85458
75761	38733
45870	53307
67109	92569
6897	51129
79819	92124
93341	15963
37203	38181
17357	78409
86149	34634
9946	90191
64005	2532
26995	487
82367	35585
37912	55956
86060	36875
75381	62958
94837	13434
38151	47127
22196	10312
64434	98206
63763	74932
93407	27125
85132	69029
3048	83024
17669	3064
30081	36358
49926	67483
53217	44153
61426	8526
55098	75699
48268	87534
76680	78264
99775	72446
22626	97362
18727	31420
68544	52334
49690	98586
70526	12434
22603	56875
38059	56516
14457	19114
37274	3664
19467	64649
47437	27762
35322	33391
14616	84014
93958	91341
34580	33361
9850	85914
13861	81010
22411	60529
3891	5816
19376	82377
7328	14766
19816	68905
4976	53109
57283	37733
4710	88012
67064	40465
40232	70946
4185	25822
76072	32763
42911	89787
47302	87170
20880	16957
39185	39456
57902	30899
95101	79786
81495	84934
79125	13305
25231	16438
56826	87451
91540	95729
79909	40017
77476	37820
34210	5170
85292	73958
20792	80449
60752	23742
69354	6816
96377	89196
20458	88259
17243	23746
56724	69765
76835	61976
95880	25390
2744	97264
11248	85023
5835	66564
76074	82993
11438	42068
16593	51845
15200	6184
77350	19773
38378	7502
19895	88437
16420	9513
12786	948
54567	27880
20662	48111
50650	79131
83253	31855
35356	82561
1880	16349
24035	46592
46000	58087
79303	75992
75131	94261
40724	50690
47458	79520
39981	80997
77697	63212
5225	87665
90531	90821
25265	4429
70708	54832
7215	89522
56139	49190
2967	51831
21341	10167
1755	69409
21201	22118
1064	31802
67231	26968
62566	73657
62727	59073
53904	78743
78397	43182
782	16292
21305	9800
47695	63720
90341	61736
58662	22157
73869	93506
45720	68435
60501	8260
66510	43024
34244	407
26449	86947
97835	8162
57715	49907
83240	87112
23723	2466
20662	18950
36285	50136
69398	92171
49619	75316
60499	51170
68612	47324
68537	30268
30898	45219
64492	2383
52620	11521
7771	65851
36334	58782
97802	7270
32336	51619
49872	24222
78255	51885
21989	4045
10950	43149
23761	49510
82702	26838
26873	86059
97599	67317
69479	32849
80990	69774
39816	11233
17473	3687
25848	45055
71565	14509
21435	73197
43933	21990
63455	164
92523	2524
41664	14189
61907	82962
1517	43320
86055	91356
11248	91654
17719	65065
13948	44332
20180	5088
51382	99387
57000	33139
82235	13277
59856	77942
89799	27887
89855	39216
71501	75594
4027	98362
9395	89964
18638	78560
90198	93781
78122	62258
8326	60619
45536	16659
89296	11533
12019	39377
8425	15128
28406	68243
48785	40158
33934	32593
72701	51321
84448	44781
63347	46244
3598	19773
14478	729
95027	14289
51157	90662
33107	81864
14941	71399
88298	92748
27928	52832
64056	29084
24833	69975
12345	31066
32593	16530
33126	10167
5165	48031
90555	64883
75603	61763
79481	77479
89787	89914
20950	67407
95963	32402
54	3604
74131	78755
86236	52208
20441	28199
78475	58863
57418	62670
2646	2933
11023	7186
82185	11609
72202	20328
6270	18129
903	77466
26634	84590
73464	46728
65444	35308
15689	22478
85529	83708
99947	81073
17581	48892
61473	16470
21481	47486
8670	47500
62171	14963
97993	60903
27354	45385
322	92227
50622	85815
19932	98527
49024	32320
47697	38670
18336	62037
49198	74336
99927	77604
90405	67880
55784	98512
99034	82251
98623	90752
13593	27076
94016	7068
72539	14271
84928	68475
96852	11713
23990	20882
43211	1779
1872	43858
7990	72998
63189	29919
71506	96832
18661	2664
53169	79059
95959	84209
65587	81614
71332	56715
93130	88268
92914	65472
23030	40754
34753	72097
88897	31849
46509	58103
53921	1789
88980	60361
68872	76333
90788	89645
37710	5861
23815	50374
28538	92627
37288	24248
97338	38603
82437	95788
8928	91667
77102	66928
44972	93791
52956	19704
18779	24791
19177	65121
95399	54489
89222	13949
34928	50857
79668	28497
48533	46524
53780	82629
25163	21095
17130	18447
5840	89782
94448	56430
89338	6483
32890	55516
927	43559
47910	54742
44498	25516
96002	93265
77762	73941
11288	38471
78091	65808
1458	73641
60429	63264
23835	58727
91259	65206
98018	79087
57130	57623
10951	26312
22511	15906
20888	79801
84076	20249
73693	82929
50091	49578
46729	99858
91871	21894
25607	67514
32431	35212
13607	5092
33075	83735
4274	54678
85936	37719
7833	3911
14026	24488
96881	69267
88139	85921
4052	97499
51465	15562
96485	88229
27266	63363
75776	57902
41482	55384
41075	35004
35925	30442
6944	1575
39381	13034
83850	76046
54656	3416
74198	8920
8977	57575
82300	77361
46129	65640
87046	50113
68155	59944
76778	89215
10473	82906
94192	91701
18614	13433
3308	52498
99902	56016
30407	70483
22442	75536
32109	95601
6243	19674
61756	31852
7762	99804
52423	13580
76661	38182
13901	20296
61460	37911
53196	43703
90994	12524
98052	23886
98243	22853
72800	36907
19060	76997
67942	41563
20105	29921
87276	64863
93953	13850
64031	21382
87927	80596
1821	38572
79635	75689
10886	38779
52991	20358
13286	14517
35899	43851
42996	55743
27546	74039
48679	56818
47518	50020
37342	92819
1522	35123
97652	26265
34689	91605
24235	95353
63860	32709
63545	89427
11354	23009
64741	54572
21381	66641
77591	14776
75202	39934
60459	23791
50743	58447
83828	6923
29604	71938
65144	12201
95737	53840
68482	37751
58802	95279
59610	49672
42431	53109
87439	68239
68335	17914
1082	36063
76629	12575
5447	94581
74512	74718
58859	10292
74948	51682
27663	3759
45341	76551
22696	9107
55868	16514
70651	38225
26115	23618
59666	19670
40907	95547
98125	29280
9108	31442
53901	88674
58321	16454
88733	1870
47468	49282
10508	40663
35334	87408
34892	44358
33150	72138
30572	61759
45779	24420
72339	67206
30244	15751
87923	71059
57679	77730
45937	56159
18524	78288
95198	1846
2761	7057
72408	42925
71926	88720
20624	33430
66577	58198
70671	70584
39887	18278
72535	16822
17813	32931
42656	1321
29251	56178
66349	38728
17780	34761
2424	8068
90439	69059
25046	51273
94784	51573
40238	69785
28368	90275
46671	72933
81387	83470
4031	93253
62607	84539
66930	30995
28259	22560
68421	31883
25982	95521
3500	34968
46484	96318
51683	26921
29939	10020
1486	34504
56563	45146
36019	61012
15745	74402
26663	81523
30417	72349
41414	44474
2979	40578
19483	11597
56710	7465
46028	42522
41882	19599
3115	23688
31279	14223
19196	60806
372	86875
39234	75730
96882	32147
38150	57038
22516	59424
89337	85427
79051	26925
23298	58517
14160	92172
45384	15713
14919	34941
36761	37077
20491	33856
19545	13489
98365	72758
16059	12651
27177	86333
24431	7183
70902	19763
21730	32674
13846	35277
24504	63631
1900	11863
83588	34129
60001	65822
37885	26899
80411	41626
88626	84429
13225	35909
12881	52111
14953	13401
90621	8006
45562	36189
41361	80825
66733	74442
94163	32171
91376	46054
61018	90297
36822	6956
65863	52548
17153	35012
51388	54895
54315	21456
42453	10377
44018	8344
43290	61234
91733	16731
24672	50225
45334	58781
89812	86228
44689	92608
72346	68481
10480	90473
37405	27480
97652	11019
8869	10138
63540	40451
85556	67069
39989	8050
7943	20592
30213	90832
50390	60152
69176	94833
89135	2517
55759	88890
4059	37037
67168	86062
88558	34560
80989	9180
68700	84505
2809	82313
45027	50692
63910	130
32021	90334
41290	94254
975	6582
11613	54516
94579	9231
66645	90751
4807	54856
26406	53513
82092	68925
82692	46969
60580	58010
77052	17149
37002	38216
56862	89377
48815	21404
37772	717
19811	48403
40299	69694
73800	37029
39054	48184
29703	22847
30702	19771
51495	33956
18943	41918
72955	51909
23607	98458
56420	46290
96547	80265
16478	77888
7112	53251
79924	3405
22624	20693
65296	75035
79107	14360
31688	51951
22301	55019
9128	52138
97933	23228
78659	92211
92322	29292
61728	83108
80602	44416
65829	64206
52176	12471
84684	47917
87798	49408
21445	23608
37963	26294
82731	29138
96525	40724
87747	70525
6304	31618
689	20114
11435	68342
13798	18766
34903	45662
59157	15076
5705	21642
93729	68139
75655	55426
75553	7708
42247	91500
28168	28150
85163	29973
12792	59516
57863	19154
49074	35400
46818	71231
42624	91187
68743	86101
75615	23381
3253	51421
55483	28840
44862	1245
28729	18447
10322	27934
29257	19293
33434	26105
37975	83065
40431	93065
83521	91319
79918	95388
4277	38371
62870	56538
31185	57251
51303	20507
32556	29531
6899	71364
62021	25823
19444	63141
43400	83960
76670	3484
76314	73415
42933	9310
66182	82168
45893	42101
22249	67253
47345	34781
46120	72422
65504	63152
29870	89926
36419	57417
12710	67614
60527	22199
27072	18628
6128	50427
96665	95810
32508	77880
49684	89456
99515	82052
16221	84688
41790	91623
38469	64103
18542	55036
17936	98412
59734	91157
56241	48884
85146	45323
62946	6721
50004	46106
14370	43242
40801	63
13451	92618
40022	55031
81628	21986
39159	17126
1574	89095
93818	61506
29953	99681
60783	65950
51389	97201
71173	97393
4347	88617
86145	89756
63054	54260
45068	62415
27830	71577
99078	24102
82667	63174
39461	56968
74223	62780
13543	82244
19218	16624
18840	60401
71958	75898
26822	14517
89706	61138
3386	35170
34095	29434
71397	96028
24578	80064
25124	39722
76795	9161
4041	74540
12120	37895
9557	15411
22508	13780
4366	39871
21499	98149
39489	35822
47912	37395
55402	61365
24610	2553
20871	93309
24413	88916
20250	41686
6327	22205
91651	88399
67021	10136
55828	45217
51920	50266
22093	21955
57521	30820
9759	59316
78566	65372
61614	41992
77422	47127
77727	88007
755	95991
92063	2956
59588	3966
28823	54375
60511	72461
47598	23686
66150	25974
99919	12189
66460	71871
70228	4469
18774	39791
28165	99982
87860	90589
34024	71745
23266	87766
19259	96115
81238	3229
62186	89584
40020	10186
1513	36481
10090	95872
44885	53402
80829	9961
37209	49797
67973	18552
53563	10374
42449	37275
54611	8286
4325	25351
45656	26946
53013	38044
58816	96032
29052	46745
19059	76432
31593	99092
20119	96956
72586	23750
41321	86395
48662	88479
37124	22378
9825	4859
30124	14288
16974	63107
33802	93906
22696	56065
90432	71669
75721	7140
45709	52614
4744	89489
49202	55928
96563	99372
66364	30825
76430	35196
47866	11103
92052	22206
20231	10991
37115	56206
84641	50440
74906	7270
57982	47000
21626	62781
58701	84123
33536	91510
86608	28301
83638	71282
21728	8774
16307	30050
97749	82678
97511	99253
26309	96222
81041	12156
13747	3283
8433	44066
51340	29543
11911	6827
50440	66893
47097	98426
17177	68309
22220	36704
51759	25626
73224	43042
4766	16074
39258	9312
15973	86356
21831	98713
29274	64965
97454	35172
96443	39818
75236	97521
68640	85328
16831	3783
15705	67385
15342	64901
80033	92349
14107	35970
72720	37043
48874	19568
56582	7745
36237	53100
87003	46467
9205	52351
65674	20996
47743	28946
94523	73296
88381	71065
61695	17058
25950	4521
43787	65119
31537	92537
56055	64279
25865	73794
61773	47204
67900	33250
87646	58323
65225	37203
14336	17734
5343	60096
65522	47913
52232	17937
91861	93158
97396	48443
43083	12278
49318	34029
35801	46642
91954	98139
69030	79584
8009	70174
3509	3337
92848	17869
74351	63085
2243	3508
19417	11714
37440	21793
48312	48125
19574	85815
50183	69904
7506	23650
62899	75293
98909	47720
47309	67733
57842	65573
83195	87389
6116	87509
71703	89011
3394	31968
16437	42165
22424	99686
47125	90740
99797	11591
94453	37123
91780	72202
64713	29799
36962	7381
17555	38572
81538	24166
44739	75110
60253	95896
71043	59446
24139	51900
8404	18264
79750	83637
73056	5906
96462	22894
23877	67091
69968	4273
37108	69073
61317	31026
59713	7553
9092	94726
69134	6323
9593	64901
81427	78059
15440	66945
70120	1497
92492	72788
28947	21162
50698	90904
99590	78138
93489	94765
76871	5816
10631	85654
46654	87790
29128	47355
19679	66468
2587	57160
20835	90272
27684	23041
52547	56028
80543	70716
89335	41882
5337	67129
36981	42464
81024	63777
12026	41546
84316	71777
43251	12798
70341	97658
95661	49857
11458	91795
68077	96080
79748	30285
13274	82983
51534	40605
83896	32862
68805	8262
1460	3689
44015	87866
82647	98635
82601	79907
54541	60284
4036	3930
82999	62713
54909	49775
99946	63313
40476	69647
56005	11815
15233	70854
125	45374
21839	8115
46841	68149
89718	96285
53834	3197
9481	9712
81913	80510
62279	20835
78749	33410
51929	60036
19339	74845
86417	86016
66940	26147
11381	31080
58980	60775
22000	69114
52391	24746
52299	97177
98996	20766
80607	2569
80332	87358
74036	49388
77498	92888
98207	74840
18079	36828
14528	67208
41085	62332
61113	55396
46574	54256
193	96554
53459	44799
53504	47726
48417	3667
58519	73665
90838	52815
61640	70907
49548	16014
25686	29683
27497	29579
59228	60897
94762	65145
60348	98067
36429	80536
6292	36798
12354	19386
2356	81987
67021	98321
95540	18718
50558	84144
94089	42478
69631	47441
37295	20940
50120	75849
49693	19357
91500	53015
88540	65733
71809	16745
57040	71242
68013	54192
36742	10868
12123	80561
80494	26436
24006	82108
66232	244
77290	75851
33473	83072
31791	35833
11	37213
19113	24390
59261	89180
18344	76605
78720	47108
87831	34023
56833	63346
65351	81433
59703	17292
71925	59872
47956	43752
29174	37737
55984	36148
59333	34326
54279	95363
74781	12257
87583	35992
50658	18284
23917	97764
83279	44071
46970	60285
53925	4265
81661	14527
7869	93508
73863	62446
67259	47367
96256	11277
92575	69156
3961	10000
18830	12022
91333	23151
77454	73240
11861	2381
22026	93317
89611	72839
53496	32499
48987	17626
23977	89278
44492	41542
23554	53966
22146	45393
87324	61204
71964	55713
22505	88171
37297	55800
3061	88095
26958	2372
90306	41383
44569	86817
28270	75100
60646	62654
52216	77510
89301	76314
69885	15437
61137	10585
47056	984
49501	52568
92995	32926
43654	10101
14250	82507
42107	78955
53454	97362
54793	22441
44606	69703
39623	24553
90722	64206
99213	19514
57243	92352
75621	62155
1190	74459
90179	85013
2064	60328
9530	15200
78477	8649
99351	45089
81373	87546
67107	93365
21831	58785
44061	25678
61589	90799
38675	84336
35890	64278
42731	29456
30692	95037
84408	41585
80843	85092
22280	16765
30978	1996
59611	21036
22817	95927
17930	57507
93451	85642
98786	68984
28098	60736
60471	17154
17604	97590
8774	61806
49682	75650
87275	23410
26722	11512
11972	2110
15976	44210
26795	36731
22816	79454
67243	63914
37074	24748
70714	43331
58950	96077
27717	18092
89814	88004
9088	24442
32534	16595
97811	64798
38710	53330
16758	40213
95743	66178
25281	16186
21367	60041
62105	69256
7185	53698
89648	71301
81905	59383
23162	4766
97379	75903
17436	30582
87358	9422
78148	48577
51887	23366
22389	79760
22447	8895
41478	91126
5560	24915
31449	97810
81956	4777
56348	74069
87285	44007
42066	53347
62757	30498
65693	81982
84812	59021
995	84787
17762	29669
91493	45572
81252	28421
74528	60992
80489	43199
48716	96652
75603	30047
64189	17944
55519	99597
86472	21925
67440	70355
53712	55948
70002	49991
22305	81107
39735	50284
55937	2964
53904	69776
36219	5445
19017	22598
91443	44431
98049	63623
19530	55887
47715	89685
82305	28189
44054	13053
30998	87925
68374	77096
76512	93965
23181	56564
98219	24975
76219	63031
14315	30172
90490	73427
40606	81777
10794	64895
91984	83119
11526	31540
17107	18119
34376	73268
89303	47814
73923	35849
79890	83438
50850	77970
50308	93528
62703	51915
72144	39835
90774	88548
45709	53079
26837	85440
77465	8493
10980	54415
32074	27320
45896	47153
8127	38372
8994	33593
60481	10306
61018	24790
56912	69540
40013	22069
26140	75447
57058	42297
63631	5523
41626	55819
9050	20102
26821	2404
76777	93387
12657	29163
55911	75812
81578	34723
74479	51960
96676	81717
32567	91904
14395	21859
16477	8385
25938	31585
50900	40249
14124	60960
41695	77566
2223	39258
79479	41254
43583	39094
74662	15026
67534	77719
19815	51849
86485	45006
38064	7872
84198	37421
4263	17127
29599	90971
24061	12029
30018	82985
43742	65488
76926	68592
4934	8939
60181	68617
30955	18264
49248	25086
26297	79218
39140	17094
7707	68493
77672	72419
5711	46733
39908	81253
22348	58357
11956	94855
49318	65567
65278	66613
19267	28991
75019	85339
37295	51039
44100	2334
25311	40530
99925	98176
52917	80199
99777	67899
53302	35661
49622	29461
72221	325
48142	98994
11628	2597
73471	9176
52163	86033
65463	70613
5672	70109
46021	65302
42048	35855
79413	24677
